 -1.4124023e+003 -4.8365481e+003 -2.6603360e+004  3.7853601e+002  1.0399690e+003  2.0392587e+005
  5.7433626e+003 -1.0826654e+004 -2.7807304e+004 -3.4954595e+002 -6.6905522e+002  1.9980794e+005
 -6.0125363e+003 -2.3213951e+003 -2.7680920e+004  8.5033753e+002  9.7418740e+002  2.0341659e+005
 -4.8931550e+002 -1.1798224e+003 -2.8424319e+004 -7.4589821e+002 -1.6399720e+002  1.7537019e+005
 -9.1150126e+003 -1.0242816e+004 -2.7679710e+004 -1.2090465e+002  3.1773918e+002  2.0295514e+005
 -2.5136154e+003  1.6948283e+003 -2.5698843e+004  4.2110585e+002 -1.1007960e+002  1.9997370e+005
 -1.0590176e+004 -2.3892329e+003 -2.7612247e+004  6.3698228e+002  7.1794543e+002  2.0398609e+005
 -2.0910833e+003  5.6787213e+003 -2.7566251e+004 -1.9705833e+002 -1.4030069e+002  2.0344137e+005
  4.9304032e+003  8.2069649e+003 -2.7177326e+004  6.6993199e+002  1.9877476e+002  2.0715218e+005
  3.0727336e+003 -1.1185790e+004 -2.7536677e+004 -6.5637050e+002  9.9683137e+002  2.0524506e+005
 -5.3732535e+003 -2.4872150e+003 -2.6681236e+004  6.2287854e+002  6.5258192e+002  2.0435459e+005
  3.3492215e+003  1.0941299e+003 -2.6286755e+004 -2.3001765e+002  3.4241661e+002  2.0138270e+005
 -1.5270067e+003  2.4804207e+003 -2.5795729e+004  3.1113531e+001 -1.6468489e+000  2.0000621e+005
 -1.1182097e+004 -8.5602861e+003 -2.7619541e+004  8.3720784e+001  4.1322517e+002  2.0345759e+005
 -8.2035854e+002 -3.8548767e+003 -2.8660932e+004 -4.6602944e+002 -3.7559842e+001  1.7160902e+005
  8.6694987e+003  1.8013687e+004 -3.0581857e+004  1.1760803e+003  2.0954003e+003  1.8009320e+005
  1.0200428e+004  1.0028392e+004 -2.7763160e+004  1.1650326e+002  7.7861791e+002  1.9900784e+005
  5.3246129e+003  2.1842471e+003 -2.6087559e+004 -5.5624680e+001 -2.5674030e+002  1.9937051e+005
 -3.8580726e+003 -1.1692325e+004 -2.7620278e+004 -3.3167758e+002  6.0450790e+002  2.0415927e+005
  5.3657793e+003  3.4446597e+003 -2.5835772e+004  5.3360944e+002  6.4783992e+002  1.9950852e+005
  1.8543616e+003  6.5945374e+003 -2.6430337e+004  2.0890118e+000 -2.8760309e+002  2.0241768e+005
  2.3827294e+003 -2.5735207e+003 -2.6058042e+004  2.7761258e+002 -6.3578058e+002  2.0060664e+005
 -5.0843305e+002  6.2716484e+002 -2.6449404e+004 -2.9233085e+001  2.8344195e+001  2.0174847e+005
  1.7923200e+003  2.0005410e+003 -2.6390633e+004 -2.0901809e+002  3.7835470e+002  2.0113461e+005
 -3.5854568e+003 -6.5909114e+003 -2.9146799e+004  3.9027178e+002  5.9603997e+002  1.6467405e+005
  5.4442362e+003  2.2635049e+003 -2.7027301e+004  7.2588694e+002 -2.8672289e+002  2.0890177e+005
  1.1447330e+004  3.8018489e+003 -2.8187725e+004 -4.0685569e+002 -1.5977421e+002  1.8264210e+005
 -5.5010644e+003 -1.0487532e+004 -2.8906842e+004  1.2463649e+001  1.1085586e+002  1.6707866e+005
 -1.0549628e+004 -4.9491661e+003 -2.7622584e+004  5.3382774e+002  8.5671410e+002  2.0402827e+005
 -7.4993033e+003 -1.4845598e+004 -2.8115916e+004 -7.4975265e+002 -4.7790353e+002  1.9508608e+005
  1.9471392e+004  7.4740112e+003 -2.8085094e+004  6.5472644e+002  7.1228684e+002  1.9503057e+005
 -1.3154485e+003  3.1208387e+003 -2.7178366e+004 -3.5007407e+002  8.1273068e+001  2.0709520e+005
  7.7907352e+003  3.0234135e+003 -2.8191883e+004  1.9173273e+002  3.9511155e+002  1.8246280e+005
  6.5923038e+002  8.1225516e+003 -2.7350690e+004  5.0322151e+001  7.0669768e+002  2.0535360e+005
  4.9744741e+003  1.0701048e+003 -3.0087580e+004  2.9978996e+001  1.3803671e+003  1.6393885e+005
  7.0556108e+002 -3.7931052e+003 -2.8426171e+004 -6.5191320e+002 -1.5096699e+002  1.7624892e+005
 -8.5468921e+003 -3.8119425e+003 -2.8481521e+004 -1.1024286e+003 -4.8976064e+002  1.8142994e+005
  1.0895139e+002 -2.5644205e+003 -2.8366777e+004 -4.9004038e+002 -2.2913099e+001  1.7633576e+005
 -1.4338918e+003 -7.9251285e+002 -2.5576785e+004  2.0514991e+002  9.1288024e+002  2.0077654e+005
 -5.4360894e+003 -6.9967089e+003 -2.8809823e+004 -5.7931431e+002  6.5673964e+001  1.7299640e+005
 -2.8245398e+003 -7.9367812e+003 -2.8942576e+004 -9.4318872e+002 -8.2848426e+001  1.7211837e+005
  3.2941033e+003  1.7385836e+003 -2.6255480e+004 -2.3631401e+002 -4.1015691e+002  2.0053474e+005
 -7.1552496e+003  4.4380224e+003 -2.9370505e+004  7.1521119e+002  7.9508992e+002  1.6352092e+005
  8.9835621e+003 -5.5994953e+003 -2.8325883e+004 -3.1864280e+002 -3.9413153e+002  1.7937218e+005
  4.3278975e+003  3.1229247e+003 -2.6098028e+004 -4.6850689e+001 -2.2378639e+002  1.9918470e+005
 -3.2767749e+003  9.7867284e+002 -2.6655592e+004  9.6177357e+002  4.3929438e+002  2.0386669e+005
  2.1350946e+003 -2.6325389e+003 -2.8907446e+004 -7.3979120e+001  3.8745029e+002  1.6488039e+005
  1.7936648e+003 -6.4852024e+003 -2.8526931e+004 -7.2779145e+002 -1.4327511e+002  1.7568174e+005
  5.7230010e+003  3.0437411e+003 -2.7467248e+004 -5.0449712e+002  2.6230604e+002  2.0197607e+005
  9.0939570e+003  5.0163370e+003 -2.7109939e+004  9.1849612e+001 -1.5230222e+002  2.0740063e+005
 -7.2191065e+002 -3.4540469e+002 -2.6158235e+004 -5.3520047e+001 -4.4778425e+001  2.0127264e+005
  3.3060579e+003 -2.0355994e+003 -2.6016713e+004 -1.7177180e+002 -2.8467929e+002  1.9959610e+005
 -3.0070483e+003  1.2059253e+003 -2.6692876e+004  5.2901857e+002 -3.4237324e+002  2.0715872e+005
 -7.8444656e+003 -3.3856980e+003 -2.6766594e+004  1.9851136e+001  2.6531594e+002  2.0453822e+005
 -3.4697318e+003  4.7976326e+002 -2.7543442e+004  8.0034791e+002  6.6330700e+002  2.0381642e+005
  5.5010455e+002  3.5904859e+003 -2.6823437e+004 -5.8773941e+002  6.3189911e+001  2.1084722e+005
 -2.3874072e+003  5.1756025e+003 -2.7713461e+004  3.5616524e+002  1.3174618e+003  2.0377956e+005
 -2.1077816e+003 -7.5946536e+002 -2.6478090e+004 -3.5215688e+002  1.5928441e+002  2.0202281e+005
 -2.1055310e+002  4.1194423e+003 -2.6208955e+004  1.8531484e+001  8.5689886e+001  2.0104930e+005
  3.4013789e+003  4.5786494e+003 -2.5957508e+004  5.0703296e+002 -1.4792169e+002  1.9924241e+005
  9.8121339e+003 -6.4023218e+003 -2.7687685e+004  1.2121460e+002 -7.0873376e+002  2.0123735e+005
  3.3549053e+003  3.9814404e+003 -2.5907695e+004  2.2338852e+002 -1.5842814e+002  1.9887874e+005
  6.1318608e+003 -7.4737372e+003 -2.8684024e+004 -1.1726647e+003  2.3442940e+002  1.8031398e+005
  6.8336467e+003  7.0956728e+003 -2.8104199e+004  2.6343307e+002 -4.6441787e+001  1.8337069e+005
  2.5735987e+003  1.0344244e+004 -2.7619485e+004 -1.6027213e+002  7.0566159e+002  2.0335342e+005
  2.7704445e+003  7.5187055e+003 -2.7120899e+004  7.8675282e+002  5.2501805e+002  2.0820068e+005
 -2.6343370e+003 -7.8450248e+003 -2.8528915e+004 -5.0055410e+002 -2.0564450e+002  1.7462741e+005
  5.1641867e+003  7.4263635e+002 -2.5848452e+004 -5.1074462e+002 -4.2029390e+001  1.9952965e+005
  2.2615709e+003  2.5007572e+003 -2.5504427e+004  1.0846467e+002  1.6695507e+002  1.9943519e+005
  4.5572225e+003  3.2939023e+002 -2.5863324e+004 -3.0066011e+001 -3.1492586e+002  1.9925559e+005
  3.7021551e+003 -1.3042628e+004 -2.7853867e+004 -3.8698165e+002 -7.2777994e+002  1.9953354e+005
 -2.4806875e+003 -4.0260126e+003 -2.8980843e+004 -1.1543873e+003  1.3769886e+003  1.8311250e+005
 -1.9007368e+001 -2.1471131e+003 -2.6498688e+004 -1.2448637e+002  3.4019600e+002  2.0289566e+005
  4.1763841e+003  2.2278333e+002 -2.6902541e+004 -5.5556081e+002  4.1451973e+002  2.0987366e+005
  2.0210921e+003 -2.9937714e+002 -2.6914409e+004 -6.6320440e+002  8.2679072e+002  2.0814553e+005
  7.2381067e+003 -7.4648704e+003 -2.7163569e+004  7.8910558e+002 -6.8642963e+002  2.0848299e+005
 -9.8655092e+002 -5.7003619e+002 -2.6604569e+004  2.0540456e+002  9.6227785e+002  2.0372320e+005
  8.9714797e+003 -1.0102193e+004 -2.8597002e+004 -1.4248021e+003  4.4681788e+002  1.8984814e+005
 -1.0295486e+003 -7.0869900e+003 -2.8530049e+004 -6.4208312e+002 -2.9184142e+002  1.7589592e+005
 -3.4970149e+003 -1.5733758e+003 -2.9101729e+004 -1.2219468e+003  1.5744854e+003  1.8395674e+005
  8.4863203e+003 -9.4001857e+003 -2.8640126e+004 -1.5442221e+003  4.9631152e+002  1.8963065e+005
 -4.5899152e+003 -1.6731852e+003 -2.7364844e+004 -9.8338898e+002 -3.7161692e+002  2.0334942e+005
 -4.4891835e+002  1.8960684e+003 -2.6277212e+004 -2.3123922e+002  5.5052697e+002  2.0275761e+005
  8.6090877e+003  1.1261933e+004 -2.8030084e+004 -2.0447002e+001 -3.9838129e+002  1.8892049e+005
  6.4270599e+003 -2.3624415e+003 -2.7370135e+004 -4.4883998e+002 -1.3786121e+002  2.0548044e+005
  2.0360741e+004 -6.4326442e+003 -2.7942042e+004  5.6035285e+002 -5.2350220e+002  1.9914444e+005
  8.9158494e+003  7.1266027e+003 -2.8101081e+004 -2.5833179e+002 -6.4985038e+002  1.8724158e+005
  1.7925605e+004 -5.9501949e+003 -2.8384408e+004 -4.2005742e+002 -2.5465390e+002  1.8791037e+005
 -6.0297121e+003 -5.4692798e+003 -2.6692668e+004  6.1466086e+002  7.0661443e+002  2.0390766e+005
  2.5616589e+003 -2.3991451e+003 -2.6024234e+004 -2.9167181e+002 -2.4320477e+002  1.9961528e+005
  2.1253754e+002  1.5563651e+002 -2.6286018e+004 -1.3241762e+002  2.8966561e+002  2.0237698e+005
  1.7250861e+004  3.0762264e+002 -2.8231813e+004  5.4745271e+002 -2.4932873e+002  1.8567320e+005
  1.1933517e+003  4.9415208e+003 -2.6178455e+004  1.3132958e+002  1.5011936e+002  2.0106400e+005
  4.7821453e+003 -6.4689137e+003 -2.7004719e+004 -1.7054715e+002 -8.8095174e+002  2.0776495e+005
  7.8985288e+003  1.2586167e+004 -2.8033580e+004  1.2019152e+002 -4.8949065e+001  1.8723945e+005
  1.1177964e+004 -3.7646130e+002 -2.8255188e+004 -3.6187442e+002 -2.6229402e+002  1.8078751e+005
  1.1031452e+004 -4.6142380e+003 -2.5714074e+004 -2.3355018e+002  1.0636793e+001  1.9940521e+005
 -2.5400637e+003 -2.0189176e+004 -2.8321593e+004 -4.7148211e+002 -3.1132919e+002  1.8968941e+005
  5.0964693e+003  4.7518178e+003 -2.7469478e+004  9.4647812e+002  7.3725614e+002  2.0473955e+005
  1.2134556e+004 -4.7169649e+002 -2.7077020e+004  5.6072592e+002  2.3533506e+002  2.0908853e+005
 -1.4844061e+003 -2.4618460e+003 -2.7403697e+004 -8.4684102e+002  9.4839624e+002  2.0663912e+005
  5.5444716e+003 -2.0983553e+002 -2.5793026e+004 -4.1345953e+002  4.5219870e+001  1.9933059e+005
  1.3436237e+004 -3.4891537e+003 -2.7632354e+004  5.4937883e+002 -3.0875793e+002  2.0246097e+005
 -4.8393513e+003  9.1843717e+003 -2.7988643e+004  1.1544657e+002  1.8493099e+002  1.8719925e+005
 -3.8148587e+002  2.5781173e+003 -2.7588928e+004  9.5657794e+002  1.0043733e+003  2.0390185e+005
 -7.8068689e+003  1.2015826e+003 -2.6852464e+004 -2.4314390e+002 -1.8804843e+001  2.0810325e+005
  1.4332249e+004  9.7472263e+003 -2.7950376e+004  8.3070909e+002  8.0829997e+002  1.9758605e+005
  5.1366489e+003 -2.9158264e+003 -2.5414987e+004  1.3975740e+002 -1.3124498e+002  1.9895813e+005
  4.4968441e+003 -1.1343742e+003 -2.5990767e+004 -7.6024000e+002  1.1675145e+002  1.9973586e+005
  2.4189957e+003  4.2678677e+003 -2.6272204e+004  3.3273569e+001  9.1154268e+001  2.0112149e+005
  3.9837782e+003 -9.9263164e+003 -2.7484558e+004 -7.5411178e+002  9.4459775e+002  2.0574527e+005
  1.6204026e+003  5.4337790e+002 -2.6272809e+004  2.1014883e+001  3.7791965e+002  2.0286461e+005
 -5.9914041e+000 -3.4510576e+003 -2.6544174e+004 -7.4329566e+001  5.1124541e+002  2.0315509e+005
  2.6616088e+003  3.6507060e+003 -2.5974572e+004  1.4850243e+002 -1.1289708e+002  1.9893251e+005
  2.6363125e+003 -1.6090149e+003 -2.7327768e+004 -6.6873636e+002 -3.0837195e+002  2.0358552e+005
 -1.1939832e+003 -1.0583506e+003 -2.6528905e+004  4.9587443e+002  5.9462074e+002  2.0297601e+005
  6.5962994e+002  2.3650486e+002 -2.6453013e+004 -4.5417709e+002  3.2017996e+002  2.0209966e+005
  7.9530088e+003 -3.3442867e+003 -2.7005494e+004  4.4170465e+002 -5.7522674e+002  2.0926419e+005
 -3.9167938e+003 -1.1841578e+004 -2.9200467e+004 -5.6662691e+002 -3.1434623e+002  1.6615322e+005
 -4.5554577e+003 -5.1131535e+003 -2.7331377e+004  2.3008125e+002  9.7923542e+002  2.0644688e+005
 -9.0904036e+002  7.6371743e+003 -2.7237004e+004  3.7760329e+002  1.0346884e+003  2.0712133e+005
  6.9028581e+003  1.1363451e+004 -2.7917079e+004  2.3521781e+002 -6.6872267e-001  1.9125376e+005
  9.2265999e+003  6.9510316e+003 -2.8195360e+004 -5.5759126e+001 -2.7940893e+002  1.8120062e+005
  3.5439656e+003  3.4591675e+003 -2.5967618e+004  5.8212939e+001 -3.1215325e+002  1.9845697e+005
  9.6597732e+003  9.3960800e+003 -2.7963812e+004 -1.5507750e+002 -4.1766513e+002  1.9141231e+005
 -2.2479449e+003  1.1823160e+003 -2.6206782e+004 -2.1901545e+002 -2.6015804e+002  2.0249165e+005
  1.1078259e+004 -1.2533453e+003 -2.5658950e+004 -9.3895969e+001  1.2095021e+001  1.9934346e+005
 -7.1008733e+003 -2.4061189e+003 -2.9190130e+004  4.5160538e+002  7.9599684e+002  1.6530095e+005
 -7.1154053e+002  1.0908934e+003 -2.9340761e+004  1.4010198e+003  1.5653278e+003  1.8483481e+005
  2.1719781e+003  4.0860516e+003 -2.6201283e+004  1.2694284e+002  2.1772892e+002  2.0088576e+005
 -1.0049805e+003  4.0394971e+003 -2.6775060e+004 -5.0115628e+002 -1.7049755e+002  2.0930772e+005
 -2.9654505e+003 -6.4469152e+003 -2.8329322e+004 -9.6083092e+002 -7.8546149e+002  1.8526134e+005
  2.0300362e+003 -1.7112339e+003 -2.8324334e+004 -8.3385450e+002 -7.8883300e+002  1.8148531e+005
 -1.4619804e+004 -9.4712896e+003 -2.7805112e+004  1.9012539e+002  4.0660823e+002  2.0152807e+005
  2.6637011e+002  2.1122797e+003 -2.5745538e+004  5.4457403e+002 -3.9563666e+002  1.9986113e+005
 -9.5534286e+003 -9.9588272e+003 -2.8984283e+004  2.2198067e+002  5.7199311e+002  1.7022665e+005
  9.7622674e+003 -7.5641304e+002 -2.5477386e+004  1.0017666e+002 -7.3662134e+001  1.9868325e+005
  1.2902136e+003  2.0213303e+002 -2.6292273e+004  8.6879195e+002  2.7706524e+002  2.0302037e+005
 -5.4304251e+003 -9.1666750e+003 -2.9077087e+004  1.8240084e+002  7.1486790e+002  1.6709176e+005
 -2.2721957e+003 -1.5727591e+003 -2.9206118e+004  3.1938082e+002  8.1607222e+002  1.6242125e+005
  9.5448037e+003  2.1146374e+003 -2.5799754e+004 -3.8829546e+002 -1.8218817e+002  1.9928878e+005
  4.5093675e+003  1.7426284e+003 -2.6364763e+004 -4.4394790e+002 -9.0833182e+001  2.0170111e+005
  7.7932003e+003  5.9958147e+003 -2.7837049e+004 -1.9437536e+002 -6.9401185e+002  1.9544964e+005
 -5.7139626e+003 -8.4887159e+003 -2.9123480e+004 -4.7559931e+002  3.0267658e+002  1.6718994e+005
  5.0561794e+003 -2.5880293e+003 -2.7487563e+004  7.7457969e+001 -5.4797244e+002  2.0184417e+005
 -1.3602173e+003 -2.7255552e+003 -2.8414152e+004 -3.7272009e+002 -7.1491456e+001  1.7544115e+005
 -8.3015832e+002 -2.1688512e+003 -2.7225174e+004  4.9743358e+002  7.8329896e+002  2.0614154e+005
  1.0000276e+004  7.6838236e+003 -2.7956782e+004 -3.3094339e+002 -5.2236506e+002  1.9224765e+005
 -2.3501173e+002  1.2221991e+004 -2.8110738e+004  1.4813397e+001  2.4632903e+002  1.8277038e+005
  3.1137138e+003  6.0891751e+003 -2.7090758e+004  7.7875257e+002  2.0671450e+002  2.0835100e+005
  3.3143599e+003 -4.1206960e+003 -2.7269621e+004 -9.3053799e+002 -1.0999225e+002  2.0683276e+005
  7.5556226e+002 -3.3071662e+003 -2.7448767e+004 -4.5239886e+002 -6.1513913e+002  2.0210416e+005
  7.6640578e+003 -3.9162994e+003 -2.6013539e+004  2.6795223e+002 -5.1281842e+002  1.9963910e+005
 -1.2936133e+003 -6.3954383e+003 -2.7242881e+004 -3.3958656e+002  8.0857459e+002  2.0743483e+005
 -5.9408619e+003  5.6438205e+003 -2.7171506e+004 -2.6549024e+002  9.5455369e+002  2.0865204e+005
  8.4039354e+003  1.0312096e+004 -2.7863524e+004  8.3632766e+001 -2.9892810e+002  1.9396882e+005
 -5.6732853e+003 -1.1845297e+004 -2.7868721e+004  1.4272825e+002  1.5485997e+003  2.0177705e+005
  1.8250544e+003  2.7245624e+003 -2.6507626e+004 -7.7130367e+002  2.6773235e+002  2.0327025e+005
 -7.1539442e+003 -3.6212625e+003 -2.7215820e+004 -9.0129921e+002  1.9014699e+002  2.0854956e+005
  3.8794668e+003  2.3857150e+003 -2.8170869e+004 -9.3235838e+002 -3.3492591e+002  1.8725432e+005
  4.0048960e+003 -3.8881331e+003 -2.5755629e+004 -5.8979749e+001  1.9811286e+001  1.9977600e+005
  8.8614149e+003 -4.4735899e+003 -2.7676441e+004  3.8479418e+002 -4.9302733e+002  1.9983275e+005
  2.9137311e+003  3.8653464e+003 -2.8397957e+004 -4.0927589e+002  4.2633770e+002  1.7544520e+005
  9.0122838e+003  1.7195811e+003 -2.5858468e+004 -4.5739960e+002 -2.2411626e+002  1.9911220e+005
 -4.1945722e+002  4.9864914e+003 -2.5536024e+004  2.4483554e+002 -1.8638235e+002  1.9985595e+005
  2.4388830e+003 -2.9729102e+002 -2.5337546e+004  1.8396601e+002 -1.8866279e+002  1.9871223e+005
 -1.9525988e+003  7.7974146e+003 -2.7127438e+004  3.4524229e+002  7.5234163e+002  2.0839839e+005
  1.4459578e+003 -7.5051964e+003 -2.7440376e+004 -6.3963970e+002  4.5966146e+002  2.0508521e+005
 -1.1160916e+004 -9.1202095e+003 -2.8914023e+004 -3.9901705e+000 -9.3766250e+001  1.6920724e+005
  5.2567251e+003  6.4275956e+003 -2.7237023e+004  9.0623440e+002  8.7122831e+002  2.0618350e+005
 -1.2702692e+003  5.7154533e+003 -2.7037014e+004  4.3352884e+002  3.0871898e+002  2.0963364e+005
 -8.2285668e+002  3.8040565e+003 -2.5611858e+004  3.0923939e+002 -9.1034503e+001  2.0000900e+005
 -1.0974815e+003  3.3176168e+003 -2.6009910e+004  1.1009188e+002  1.3650843e+002  1.9986561e+005
  3.2169192e+003 -6.4361629e+002 -2.6986181e+004  3.0576221e+002 -9.7372726e+002  2.0825487e+005
  1.1959805e+003 -6.5006611e+003 -2.7387691e+004 -8.1066985e+002  1.0559077e+003  2.0667011e+005
  7.1689839e+003 -1.0746708e+002 -2.5929673e+004  6.8857888e+002 -1.2313611e+000  1.9990894e+005
 -1.3307465e+003  3.5851504e+003 -2.7070576e+004  9.1325366e+002 -4.4395840e+002  2.0837697e+005
 -4.1517037e+003  6.5857615e+003 -2.7165572e+004 -2.7649405e+001  1.0437815e+003  2.0826002e+005
  6.0181817e+003 -1.9117055e+004 -2.9749565e+004  3.9121295e+002 -8.2828939e+002  1.7636465e+005
  8.2593720e+003 -1.9129786e+003 -2.7739218e+004  4.6010993e+002 -4.0750939e+002  1.9744063e+005
 -3.2252891e+003 -1.1919336e+004 -2.8783008e+004 -4.6339485e+002 -1.6009428e+002  1.7332257e+005
 -6.4754331e+003 -8.1123173e+003 -2.9315457e+004 -4.8305160e+002  1.6115027e+002  1.6318100e+005
  1.0285492e+004 -2.6271298e+003 -2.5475760e+004  1.8792206e+002 -1.4890210e+002  1.9866503e+005
  3.3420748e+003  3.1469555e+003 -2.6129965e+004  2.4067609e+002 -5.3983577e+001  2.0012266e+005
